has_been_processed,match_type,file,diff_index,content,is_pattern_match,added_lines,removed_lines,total_lines
true,NO_MATCH,spec/presenters/sales_overview_os_presenter_spec.rb,1,--- a/spec/presenters/sales_overview_os_presenter_spec.rb$CR$+++ b/spec/presenters/sales_overview_os_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/sales_rep_overview_presenter_spec.rb,1,--- a/spec/presenters/sales_rep_overview_presenter_spec.rb$CR$+++ b/spec/presenters/sales_rep_overview_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/sales_rep_select_presenter_spec.rb,1,--- a/spec/presenters/sales_rep_select_presenter_spec.rb$CR$+++ b/spec/presenters/sales_rep_select_presenter_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/presenters/sales_rep_select_presenter_spec.rb,2,"@@ -3,7 +3,7 @@ require ""rails_helper""$CR$-  let(:tenant) { create(:tenant, :trait1, enterprise: enterprise, sales_rep_for_locations: false) }$CR$+  let(:tenant) { create(:tenant, :trait1, enterprise:, sales_rep_for_locations: false) }",1,1,3,
true,HASH_SHORTHAND_SYNTAX,spec/presenters/sales_rep_select_presenter_spec.rb,3,"@@ -44,7 +44,7 @@ RSpec.describe SalesRepSelectPresenter, type: :presenter do$CR$-          sales_rep = create(:sales_rep, :trait1, tenant: tenant)$CR$+          sales_rep = create(:sales_rep, :trait1, tenant:)",1,1,3,
true,HASH_SHORTHAND_SYNTAX,spec/presenters/sales_rep_select_presenter_spec.rb,4,"@@ -52,7 +52,7 @@ RSpec.describe SalesRepSelectPresenter, type: :presenter do$CR$ $CR$-          user = create(:user, tenant: tenant, enterprise: enterprise, role: ""User"")$CR$+          user = create(:user, tenant:, enterprise:, role: ""User"")",1,1,4,
true,NO_MATCH,spec/presenters/shipment_by_profit_csv_presenter_spec.rb,1,--- a/spec/presenters/shipment_by_profit_csv_presenter_spec.rb$CR$+++ b/spec/presenters/shipment_by_profit_csv_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/shipment_by_profit_presenter_spec.rb,1,--- a/spec/presenters/shipment_by_profit_presenter_spec.rb$CR$+++ b/spec/presenters/shipment_by_profit_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/template_index_presenter_spec.rb,1,--- a/spec/presenters/template_index_presenter_spec.rb$CR$+++ b/spec/presenters/template_index_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/tenant_leads_detailed_report_presenter_spec.rb,1,--- a/spec/presenters/tenant_leads_detailed_report_presenter_spec.rb$CR$+++ b/spec/presenters/tenant_leads_detailed_report_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/tenant_ranking_presenter_spec.rb,1,--- a/spec/presenters/tenant_ranking_presenter_spec.rb$CR$+++ b/spec/presenters/tenant_ranking_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/wheel_of_excellence_presenter_spec.rb,1,--- a/spec/presenters/wheel_of_excellence_presenter_spec.rb$CR$+++ b/spec/presenters/wheel_of_excellence_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/year_select_presenter_spec.rb,1,--- a/spec/presenters/year_select_presenter_spec.rb$CR$+++ b/spec/presenters/year_select_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/activities_due_leads_dashboard_query_spec.rb,1,--- a/spec/queries/activities_due_leads_dashboard_query_spec.rb$CR$+++ b/spec/queries/activities_due_leads_dashboard_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/activities_due_leads_dashboard_query_spec.rb,2,"@@ -4,25 +4,25 @@ require ""rails_helper""$CR$ $CR$-  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise: enterprise) }$CR$+  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise:) }$CR$ $CR$-  let(:default_scope) { Contact.where(tenant: tenant) }$CR$+  let(:default_scope) { Contact.where(tenant:) }$CR$ $CR$-  let!(:user) { FactoryBot.create(:user, :trait1, enterprise: enterprise, tenant: tenant) }$CR$-  let!(:sales_rep) { FactoryBot.create(:sales_rep, :trait1, tenant: tenant, user: user) }$CR$+  let!(:user) { FactoryBot.create(:user, :trait1, enterprise:, tenant:) }$CR$+  let!(:sales_rep) { FactoryBot.create(:sales_rep, :trait1, tenant:, user:) }$CR$ $CR$-  let!(:prospect_status) { FactoryBot.create(:prospect_status, :trait1, enterprise: enterprise) }$CR$-  let!(:prospect_status_item) { FactoryBot.create(:prospect_status_item, :trait1, prospect_status: prospect_status) }$CR$-  let(:company) { FactoryBot.create(:company, :trait1, tenant: tenant, external_id: ""1"") }$CR$-  let!(:contact) { FactoryBot.create(:contact, :trait1, tenant: tenant, company: company, prospect_status_id: ""1"") }$CR$+  let!(:prospect_status) { FactoryBot.create(:prospect_status, :trait1, enterprise:) }$CR$+  let!(:prospect_status_item) { FactoryBot.create(:prospect_status_item, :trait1, prospect_status:) }$CR$+  let(:company) { FactoryBot.create(:company, :trait1, tenant:, external_id: ""1"") }$CR$+  let!(:contact) { FactoryBot.create(:contact, :trait1, tenant:, company:, prospect_status_id: ""1"") }$CR$-      tenant: tenant,$CR$-      start_date: start_date,$CR$+      tenant:,$CR$+      start_date:,",10,10,25,
true,HASH_SHORTHAND_SYNTAX,spec/queries/activities_due_leads_dashboard_query_spec.rb,3,"@@ -43,7 +43,7 @@ RSpec.describe ActivitiesDueLeadsDashboardQuery, type: :query do$CR$-          tenant: tenant$CR$+          tenant:",1,1,4,
true,NO_MATCH,spec/queries/activity_index_query_spec.rb,1,--- a/spec/queries/activity_index_query_spec.rb$CR$+++ b/spec/queries/activity_index_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/api_logs_index_query_spec.rb,1,--- a/spec/queries/api_logs_index_query_spec.rb$CR$+++ b/spec/queries/api_logs_index_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/automation_email_query_spec.rb,1,--- a/spec/queries/automation_email_query_spec.rb$CR$+++ b/spec/queries/automation_email_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/calendar_entry_index_query_spec.rb,1,--- a/spec/queries/calendar_entry_index_query_spec.rb$CR$+++ b/spec/queries/calendar_entry_index_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/calendar_entry_index_query_spec.rb,2,"@@ -7,7 +7,7 @@ require ""rails_helper""$CR$-  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise: enterprise, time_zone: ""Sydney"", open_hours: tenant_open_hours) }$CR$+  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise:, time_zone: ""Sydney"", open_hours: tenant_open_hours) }",1,1,3,
true,NO_MATCH,spec/queries/cases_query_spec.rb,1,--- a/spec/queries/cases_query_spec.rb$CR$+++ b/spec/queries/cases_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/common/aggregate_query_builder_spec.rb,1,--- a/spec/queries/common/aggregate_query_builder_spec.rb$CR$+++ b/spec/queries/common/aggregate_query_builder_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/common/aggregate_query_builder_spec.rb,2,"@@ -37,7 +37,7 @@ RSpec.describe Common::AggregateQueryBuilder do$CR$ $CR$-          name: name,$CR$+          name:,",1,1,4,
true,NO_MATCH,spec/queries/company_analysis_query_spec.rb,1,--- a/spec/queries/company_analysis_query_spec.rb$CR$+++ b/spec/queries/company_analysis_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/company_analysis_query_spec.rb,2,"@@ -19,10 +19,10 @@ RSpec.describe CompanyAnalysisQuery, type: :presenter do$CR$-      tenant: tenant,$CR$-      str: str,$CR$-      start_date: start_date,$CR$-      sales_rep: sales_rep$CR$+      tenant:,$CR$+      str:,$CR$+      start_date:,$CR$+      sales_rep:",4,4,10,
true,NO_MATCH,spec/queries/company_index_query_spec.rb,1,--- a/spec/queries/company_index_query_spec.rb$CR$+++ b/spec/queries/company_index_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/company_lookup_query_spec.rb,1,--- a/spec/queries/company_lookup_query_spec.rb$CR$+++ b/spec/queries/company_lookup_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/company_margin_query_spec.rb,1,--- a/spec/queries/company_margin_query_spec.rb$CR$+++ b/spec/queries/company_margin_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/company_media_consents_query_spec.rb,1,--- a/spec/queries/company_media_consents_query_spec.rb$CR$+++ b/spec/queries/company_media_consents_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/company_sales_by_tag_query_spec.rb,1,--- a/spec/queries/company_sales_by_tag_query_spec.rb$CR$+++ b/spec/queries/company_sales_by_tag_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/company_targets_query_spec.rb,1,--- a/spec/queries/company_targets_query_spec.rb$CR$+++ b/spec/queries/company_targets_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/custom_form_index_query_spec.rb,1,--- a/spec/queries/custom_form_index_query_spec.rb$CR$+++ b/spec/queries/custom_form_index_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/email_templates_query_spec.rb,1,--- a/spec/queries/email_templates_query_spec.rb$CR$+++ b/spec/queries/email_templates_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/enterprises/reports/ar_balance_query_spec.rb,1,--- a/spec/queries/enterprises/reports/ar_balance_query_spec.rb$CR$+++ b/spec/queries/enterprises/reports/ar_balance_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/enterprises/reports/sales_by_company_category_query_spec.rb,1,--- a/spec/queries/enterprises/reports/sales_by_company_category_query_spec.rb$CR$+++ b/spec/queries/enterprises/reports/sales_by_company_category_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/enterprises/reports/sales_by_company_tag_query_spec.rb,1,--- a/spec/queries/enterprises/reports/sales_by_company_tag_query_spec.rb$CR$+++ b/spec/queries/enterprises/reports/sales_by_company_tag_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/enterprises/tenant_index_query_spec.rb,1,--- a/spec/queries/enterprises/tenant_index_query_spec.rb$CR$+++ b/spec/queries/enterprises/tenant_index_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/filtered_sales_query_spec.rb,1,--- a/spec/queries/filtered_sales_query_spec.rb$CR$+++ b/spec/queries/filtered_sales_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/inquiry_estimate_invoice_stats_query_spec.rb,1,--- a/spec/queries/inquiry_estimate_invoice_stats_query_spec.rb$CR$+++ b/spec/queries/inquiry_estimate_invoice_stats_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/inquiry_status_stats_query_spec.rb,1,--- a/spec/queries/inquiry_status_stats_query_spec.rb$CR$+++ b/spec/queries/inquiry_status_stats_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/invoice_query_spec.rb,1,--- a/spec/queries/invoice_query_spec.rb$CR$+++ b/spec/queries/invoice_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/lead_funnels_query_spec.rb,1,--- a/spec/queries/lead_funnels_query_spec.rb$CR$+++ b/spec/queries/lead_funnels_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/lead_funnels_query_spec.rb,2,"@@ -35,7 +35,7 @@ RSpec.describe LeadFunnelsQuery, type: :query do$CR$-            tenant: tenant$CR$+            tenant:",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/queries/lead_funnels_query_spec.rb,3,"@@ -55,7 +55,7 @@ RSpec.describe LeadFunnelsQuery, type: :query do$CR$ $CR$-          tenant: tenant,$CR$+          tenant:,",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/queries/lead_funnels_query_spec.rb,4,"@@ -74,7 +74,7 @@ RSpec.describe LeadFunnelsQuery, type: :query do$CR$ $CR$-          tenant: tenant,$CR$+          tenant:,",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/queries/lead_funnels_query_spec.rb,5,"@@ -101,7 +101,7 @@ RSpec.describe LeadFunnelsQuery, type: :query do$CR$-            tenant: tenant,$CR$+            tenant:,",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/queries/lead_funnels_query_spec.rb,6,"@@ -118,7 +118,7 @@ RSpec.describe LeadFunnelsQuery, type: :query do$CR$ $CR$-            tenant: tenant,$CR$+            tenant:,",1,1,5,
true,NO_MATCH,spec/queries/leads_by_funnel_stage_query_spec.rb,1,--- a/spec/queries/leads_by_funnel_stage_query_spec.rb$CR$+++ b/spec/queries/leads_by_funnel_stage_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/leads_by_funnel_stage_query_spec.rb,2,"@@ -8,7 +8,7 @@ RSpec.describe LeadsByFunnelStageQuery, type: :query do$CR$ $CR$-      let(:params) { { enterprise: enterprise, funnel_stage_id: funnel_stage1.id } }$CR$+      let(:params) { { enterprise:, funnel_stage_id: funnel_stage1.id } }",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/queries/leads_by_funnel_stage_query_spec.rb,3,"@@ -16,18 +16,18 @@ RSpec.describe LeadsByFunnelStageQuery, type: :query do$CR$ $CR$-      let(:params) { { enterprise: enterprise, funnel_stage_id: funnel_stage1.id} }$CR$+      let(:params) { { enterprise:, funnel_stage_id: funnel_stage1.id} }$CR$ $CR$-      let(:params) { { enterprise: enterprise, funnel_stage_id: funnel_stage1.id, sort: ""contacts.first_name"" } }$CR$+      let(:params) { { enterprise:, funnel_stage_id: funnel_stage1.id, sort: ""contacts.first_name"" } }$CR$-      let(:params) { { enterprise: enterprise, funnel_stage_id: funnel_stage1.id, sort: ""invalid"" } }$CR$+      let(:params) { { enterprise:, funnel_stage_id: funnel_stage1.id, sort: ""invalid"" } }",3,3,9,
true,NO_MATCH,spec/queries/leads_funnel_report_query_spec.rb,1,--- a/spec/queries/leads_funnel_report_query_spec.rb$CR$+++ b/spec/queries/leads_funnel_report_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/net_promoter_query_spec.rb,1,--- a/spec/queries/net_promoter_query_spec.rb$CR$+++ b/spec/queries/net_promoter_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/new_customer_leads_dashboard_query_spec.rb,1,--- a/spec/queries/new_customer_leads_dashboard_query_spec.rb$CR$+++ b/spec/queries/new_customer_leads_dashboard_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/new_customer_leads_dashboard_query_spec.rb,2,"@@ -3,24 +3,24 @@$CR$ $CR$-  let(:enterprise) { FactoryBot.build(:enterprise, :trait1, platform_type: platform_type) }$CR$-  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise: enterprise) }$CR$+  let(:enterprise) { FactoryBot.build(:enterprise, :trait1, platform_type:) }$CR$+  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise:) }$CR$ $CR$-  let(:default_scope) { Company.where(tenant: tenant) }$CR$-  let!(:user) { FactoryBot.create(:user, :trait1, enterprise: enterprise, tenant: tenant) }$CR$-  let!(:sales_rep) { FactoryBot.create(:sales_rep, :trait1, tenant: tenant, user: user) }$CR$+  let(:default_scope) { Company.where(tenant:) }$CR$+  let!(:user) { FactoryBot.create(:user, :trait1, enterprise:, tenant:) }$CR$+  let!(:sales_rep) { FactoryBot.create(:sales_rep, :trait1, tenant:, user:) }$CR$ $CR$-  let(:company) { FactoryBot.create(:company, :trait1, tenant: tenant, external_id: ""1"", first_sale_at: first_sale_at.prev_month, sales_rep_user_id: sales_rep.id, sales_rep_platform_id: sales_rep.platform_id) }$CR$-  let!(:contact) { FactoryBot.create(:contact, :trait1, tenant: tenant, company: company, prospect_status_id: ""1"") }$CR$-  let(:company_1) { FactoryBot.create(:company, :trait2, tenant: tenant, external_id: ""2"", first_sale_at: first_sale_at) }$CR$-  let!(:contact_1) { FactoryBot.create(:contact, :trait2, tenant: tenant, sales_rep_user_id: sales_rep.id, company: company_1, prospect_status_id: ""2"") }$CR$-  let(:company_2) { FactoryBot.create(:company, :trait3, tenant: tenant, external_id: ""3"", first_sale_at: first_sale_at.prev_month, sales_rep_user_id: sales_rep.id, sales_rep_platform_id: sales_rep.platform_id) }$CR$-  let!(:contact_2) { FactoryBot.create(:contact, :trait3, tenant: tenant, sales_rep_user_id: sales_rep.id, company: company_2, prospect_status_id: ""3"") }$CR$+  let(:company) { FactoryBot.create(:company, :trait1, tenant:, external_id: ""1"", first_sale_at: first_sale_at.prev_month, sales_rep_user_id: sales_rep.id, sales_rep_platform_id: sales_rep.platform_id) }$CR$+  let!(:contact) { FactoryBot.create(:contact, :trait1, tenant:, company:, prospect_status_id: ""1"") }$CR$+  let(:company_1) { FactoryBot.create(:company, :trait2, tenant:, external_id: ""2"", first_sale_at:) }$CR$+  let!(:contact_1) { FactoryBot.create(:contact, :trait2, tenant:, sales_rep_user_id: sales_rep.id, company: company_1, prospect_status_id: ""2"") }$CR$+  let(:company_2) { FactoryBot.create(:company, :trait3, tenant:, external_id: ""3"", first_sale_at: first_sale_at.prev_month, sales_rep_user_id: sales_rep.id, sales_rep_platform_id: sales_rep.platform_id) }$CR$+  let!(:contact_2) { FactoryBot.create(:contact, :trait3, tenant:, sales_rep_user_id: sales_rep.id, company: company_2, prospect_status_id: ""3"") }",11,11,28,
true,HASH_SHORTHAND_SYNTAX,spec/queries/new_customer_leads_dashboard_query_spec.rb,3,"@@ -36,7 +36,7 @@ RSpec.describe NewCustomerLeadsDashboardQuery, type: :query do$CR$-          tenant: tenant$CR$+          tenant:",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/queries/new_customer_leads_dashboard_query_spec.rb,4,"@@ -58,7 +58,7 @@ RSpec.describe NewCustomerLeadsDashboardQuery, type: :query do$CR$ $CR$-          tenant: tenant$CR$+          tenant:",1,1,5,
true,NO_MATCH,spec/queries/portal/estimates_query_spec.rb,1,--- a/spec/queries/portal/estimates_query_spec.rb$CR$+++ b/spec/queries/portal/estimates_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/portal/estimates_query_spec.rb,2,"@@ -9,8 +9,8 @@ RSpec.describe Portal::EstimatesQuery, type: :query do$CR$-      enterprise: enterprise,$CR$-      tenant: tenant,$CR$+      enterprise:,$CR$+      tenant:,",2,2,5,
true,HASH_SHORTHAND_SYNTAX,spec/queries/portal/estimates_query_spec.rb,3,"@@ -19,7 +19,7 @@ RSpec.describe Portal::EstimatesQuery, type: :query do$CR$ $CR$-  let(:default_scope) { Estimate.where(tenant: tenant) }$CR$+  let(:default_scope) { Estimate.where(tenant:) }",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/queries/portal/estimates_query_spec.rb,4,"@@ -43,14 +43,14 @@ RSpec.describe Portal::EstimatesQuery, type: :query do$CR$-        query = described_class.query(default_scope, tenant: tenant, current_user: user, **query_params)$CR$+        query = described_class.query(default_scope, tenant:, current_user: user, **query_params)$CR$ $CR$ $CR$-        query = described_class.query(default_scope, tenant: tenant, current_user: user, **query_params)$CR$+        query = described_class.query(default_scope, tenant:, current_user: user, **query_params)",2,2,8,
true,HASH_SHORTHAND_SYNTAX,spec/queries/portal/estimates_query_spec.rb,5,"@@ -60,13 +60,13 @@ RSpec.describe Portal::EstimatesQuery, type: :query do$CR$ $CR$-        query = described_class.query(default_scope, tenant: tenant, current_user: user, search: estimate1.invoice_number, **query_params)$CR$+        query = described_class.query(default_scope, tenant:, current_user: user, search: estimate1.invoice_number, **query_params)$CR$ $CR$ $CR$-        query = described_class.query(default_scope, tenant: tenant, current_user: user, search: ""invalid invoice number"", **query_params)$CR$+        query = described_class.query(default_scope, tenant:, current_user: user, search: ""invalid invoice number"", **query_params)",2,2,9,
true,HASH_SHORTHAND_SYNTAX,spec/queries/portal/estimates_query_spec.rb,6,"@@ -80,7 +80,7 @@ RSpec.describe Portal::EstimatesQuery, type: :query do$CR$ $CR$-        query = described_class.query(default_scope, tenant: tenant, current_user: user, **query_params)$CR$+        query = described_class.query(default_scope, tenant:, current_user: user, **query_params)",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/queries/portal/estimates_query_spec.rb,7,"@@ -94,7 +94,7 @@ RSpec.describe Portal::EstimatesQuery, type: :query do$CR$ $CR$-        query = described_class.query(default_scope, tenant: tenant, current_user: user, status: ""approved"", **query_params)$CR$+        query = described_class.query(default_scope, tenant:, current_user: user, status: ""approved"", **query_params)",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/queries/portal/estimates_query_spec.rb,8,"@@ -108,7 +108,7 @@ RSpec.describe Portal::EstimatesQuery, type: :query do$CR$ $CR$-        query = described_class.query(default_scope, tenant: tenant, current_user: user, sort: ""invoice_number"", direction: ""DESC"", **query_params)$CR$+        query = described_class.query(default_scope, tenant:, current_user: user, sort: ""invoice_number"", direction: ""DESC"", **query_params)",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/queries/portal/estimates_query_spec.rb,9,"@@ -124,7 +124,7 @@ RSpec.describe Portal::EstimatesQuery, type: :query do$CR$ $CR$-        query = described_class.query(default_scope, tenant: tenant, current_user: user, **query_params)$CR$+        query = described_class.query(default_scope, tenant:, current_user: user, **query_params)",1,1,5,
true,NO_MATCH,spec/queries/portal/orders_query_spec.rb,1,--- a/spec/queries/portal/orders_query_spec.rb$CR$+++ b/spec/queries/portal/orders_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/portal/orders_query_spec.rb,2,"@@ -9,8 +9,8 @@ RSpec.describe Portal::OrdersQuery, type: :query do$CR$-      enterprise: enterprise,$CR$-      tenant: tenant,$CR$+      enterprise:,$CR$+      tenant:,",2,2,5,
true,NO_MATCH,spec/queries/portal/proofs_query_spec.rb,1,--- a/spec/queries/portal/proofs_query_spec.rb$CR$+++ b/spec/queries/portal/proofs_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/portal/proofs_query_spec.rb,2,"@@ -9,8 +9,8 @@ RSpec.describe Portal::ProofsQuery, type: :query do$CR$-      enterprise: enterprise,$CR$-      tenant: tenant,$CR$+      enterprise:,$CR$+      tenant:,",2,2,5,
true,NO_MATCH,spec/queries/sale_index_query_spec.rb,1,--- a/spec/queries/sale_index_query_spec.rb$CR$+++ b/spec/queries/sale_index_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/sales_by_profit_spec.rb,1,--- a/spec/queries/sales_by_profit_spec.rb$CR$+++ b/spec/queries/sales_by_profit_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/shipment_index_query_spec.rb,1,--- a/spec/queries/shipment_index_query_spec.rb$CR$+++ b/spec/queries/shipment_index_query_spec.rb,1,1,2,
true,NO_MATCH,spec/requests/activities_spec.rb,1,--- a/spec/requests/activities_spec.rb$CR$+++ b/spec/requests/activities_spec.rb,1,1,2,
true,NO_MATCH,spec/requests/admin/clearbit_status_spec.rb,1,--- a/spec/requests/admin/clearbit_status_spec.rb$CR$+++ b/spec/requests/admin/clearbit_status_spec.rb,1,1,2,
true,NO_MATCH,spec/requests/admin/region_configs_spec.rb,1,--- a/spec/requests/admin/region_configs_spec.rb$CR$+++ b/spec/requests/admin/region_configs_spec.rb,1,1,2,
true,NO_MATCH,spec/requests/admin/region_configs_spec.rb,2,"@@ -64,7 +64,7 @@ RSpec.describe ""Admin::RegionConfigsController"", type: :request do$CR$ $CR$-          post ""/admin/region_configs"", params: params$CR$+          post(""/admin/region_configs"", params: params)",1,1,5,
true,NO_MATCH,spec/requests/admin/tenants_spec.rb,1,--- a/spec/requests/admin/tenants_spec.rb$CR$+++ b/spec/requests/admin/tenants_spec.rb,1,1,2,
true,NO_MATCH,spec/requests/admin/tenants_spec.rb,2,"@@ -74,7 +74,7 @@ RSpec.describe ""Admin::TenantsController"", type: :request do$CR$ $CR$-          post ""/admin/tenants"", params: params$CR$+          post(""/admin/tenants"", params: params)",1,1,5,
true,NO_MATCH,spec/requests/api/v1/inquiries_spec.rb,1,--- a/spec/requests/api/v1/inquiries_spec.rb$CR$+++ b/spec/requests/api/v1/inquiries_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/requests/api/v1/inquiries_spec.rb,2,"@@ -91,7 +91,7 @@ RSpec.describe Api::V1::InquiriesController, type: :request do$CR$ $CR$-          post api_v1_inquiries_path, params: params, headers: { Authorization:  ""Token 123""}$CR$+          post api_v1_inquiries_path, params:, headers: { Authorization:  ""Token 123""}",1,1,4,
true,NO_MATCH,spec/requests/assets_spec.rb,1,--- a/spec/requests/assets_spec.rb$CR$+++ b/spec/requests/assets_spec.rb,1,1,2,
true,NO_MATCH,spec/requests/assets_spec.rb,2,"@@ -87,7 +87,7 @@ RSpec.describe AssetsController, type: :request do$CR$ $CR$-            post ""/asset_manager"", params: params$CR$+            post(""/asset_manager"", params: params)",1,1,4,
true,NO_MATCH,spec/requests/bookmarks_spec.rb,1,--- a/spec/requests/bookmarks_spec.rb$CR$+++ b/spec/requests/bookmarks_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/requests/bookmarks_spec.rb,2,"@@ -44,7 +44,7 @@ RSpec.describe BookmarksController, type: :request do$CR$ $CR$-            post ""/bookmarks"", params: params$CR$+            post(""/bookmarks"", params:)",1,1,5,
true,NO_MATCH,spec/requests/budgets_spec.rb,1,--- a/spec/requests/budgets_spec.rb$CR$+++ b/spec/requests/budgets_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/requests/budgets_spec.rb,2,"@@ -12,13 +12,13 @@ RSpec.describe ""BudgetsController"", type: :request do$CR$-      tenant: tenant$CR$+      tenant:$CR$-  let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$+  let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }",2,2,5,
true,NO_MATCH,spec/requests/budgets_spec.rb,3,"@@ -84,7 +84,7 @@ RSpec.describe ""BudgetsController"", type: :request do$CR$ $CR$-            post ""/budgets"", params: params$CR$+            post(""/budgets"", params:)",1,1,5,
true,NO_MATCH,spec/requests/budgets_spec.rb,4,"@@ -109,7 +109,7 @@ RSpec.describe ""BudgetsController"", type: :request do$CR$ $CR$-            put ""/budgets/#{budget.id}"", params: params$CR$+            put(""/budgets/#{budget.id}"", params:)",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/requests/budgets_spec.rb,5,"@@ -121,7 +121,7 @@ RSpec.describe ""BudgetsController"", type: :request do$CR$ $CR$-        let(:signin_user) { FactoryBot.create(:user, :trait3, *user_traits, **user_values, role: ""Enterprise User"", token: token_trait3, enterprise: tenant.enterprise, tenant: tenant) }$CR$+        let(:signin_user) { FactoryBot.create(:user, :trait3, *user_traits, **user_values, role: ""Enterprise User"", token: token_trait3, enterprise: tenant.enterprise, tenant:) }",1,1,4,
true,NO_MATCH,spec/requests/builds_spec.rb,1,--- a/spec/requests/builds_spec.rb$CR$+++ b/spec/requests/builds_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/requests/builds_spec.rb,2,"@@ -12,7 +12,7 @@ RSpec.describe ""BuildsController"", type: :request do$CR$-      tenant: tenant$CR$+      tenant:",1,1,3,
true,HASH_SHORTHAND_SYNTAX,spec/requests/builds_spec.rb,3,"@@ -64,7 +64,7 @@ RSpec.describe ""BuildsController"", type: :request do$CR$ $CR$-            post ""/builds"", params: params$CR$+            post(""/builds"", params:)",1,1,5,
true,NO_MATCH,spec/requests/builds_spec.rb,4,"@@ -95,7 +95,7 @@ RSpec.describe ""BuildsController"", type: :request do$CR$ $CR$-            post builds_update_path, params: params$CR$+            post(builds_update_path, params:)",1,1,5,
