has_been_processed,match_type,file,diff_index,content,is_pattern_match,added_lines,removed_lines,total_lines
true,HASH_SHORTHAND_SYNTAX,spec/presenters/reports/sales_presenter_spec.rb,3,"@@ -39,7 +39,7 @@ RSpec.describe Reports::SalesPresenter do$CR$ $CR$-      let(:tenant) { create(:tenant, :trait1, enterprise: enterprise, sales_rep_for_locations: false, time_zone: ""UTC"") }$CR$+      let(:tenant) { create(:tenant, :trait1, enterprise:, sales_rep_for_locations: false, time_zone: ""UTC"") }",1,1,4,
true,NO_MATCH,spec/presenters/reports/snapshot_presenter_spec.rb,1,--- a/spec/presenters/reports/snapshot_presenter_spec.rb$CR$+++ b/spec/presenters/reports/snapshot_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/reports/today_presenter_spec.rb,1,--- a/spec/presenters/reports/today_presenter_spec.rb$CR$+++ b/spec/presenters/reports/today_presenter_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/presenters/reports/today_presenter_spec.rb,2,"@@ -4,12 +4,12 @@ require ""rails_helper""$CR$ $CR$-  let(:tenant) { create(:tenant, :trait1, enterprise: enterprise) }$CR$-  let(:company) { create(:company, :trait1, tenant: tenant) }$CR$-  let(:user) { create(:user, :trait1, enterprise: enterprise, tenant: tenant) }$CR$-  let(:estimate) { create(:estimate, :trait1, tenant: tenant, company: company, off_pending_date: Time.zone.now - 1.week, status: ""Won"", on_pending_list: false) }$CR$-  let(:order) { create(:order, :trait1, tenant: tenant, company: company, ordered_date: Time.zone.now) }$CR$-  let(:sale) { create(:sale, :trait1, tenant: tenant, company: company, external_id: ""An_external_ID"", pickup_date: Time.zone.now) }$CR$+  let(:tenant) { create(:tenant, :trait1, enterprise:) }$CR$+  let(:company) { create(:company, :trait1, tenant:) }$CR$+  let(:user) { create(:user, :trait1, enterprise:, tenant:) }$CR$+  let(:estimate) { create(:estimate, :trait1, tenant:, company:, off_pending_date: Time.zone.now - 1.week, status: ""Won"", on_pending_list: false) }$CR$+  let(:order) { create(:order, :trait1, tenant:, company:, ordered_date: Time.zone.now) }$CR$+  let(:sale) { create(:sale, :trait1, tenant:, company:, external_id: ""An_external_ID"", pickup_date: Time.zone.now) }",6,6,14,
true,NO_MATCH,spec/presenters/reports_dashboard_presenter_spec.rb,1,--- a/spec/presenters/reports_dashboard_presenter_spec.rb$CR$+++ b/spec/presenters/reports_dashboard_presenter_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/presenters/reports_dashboard_presenter_spec.rb,2,"@@ -6,8 +6,8 @@ RSpec.describe ReportsDashboardPresenter do$CR$ $CR$-  let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$-  let(:group) { FactoryBot.create(:group, :trait1, enterprise: enterprise, pma: true) }$CR$+  let(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }$CR$+  let(:group) { FactoryBot.create(:group, :trait1, enterprise:, pma: true) }",2,2,7,
true,HASH_SHORTHAND_SYNTAX,spec/presenters/reports_dashboard_presenter_spec.rb,3,"@@ -20,7 +20,7 @@ RSpec.describe ReportsDashboardPresenter do$CR$ $CR$-      let(:current_user) { FactoryBot.create(:user, :trait1, enterprise: enterprise, tenant: tenant, role: ""Enterprise User"") }$CR$+      let(:current_user) { FactoryBot.create(:user, :trait1, enterprise:, tenant:, role: ""Enterprise User"") }",1,1,4,
true,NO_MATCH,spec/presenters/sale_document_details_presenter_spec.rb,1,--- a/spec/presenters/sale_document_details_presenter_spec.rb$CR$+++ b/spec/presenters/sale_document_details_presenter_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/presenters/sale_document_details_presenter_spec.rb,2,"@@ -5,15 +5,15 @@ require ""rails_helper""$CR$-  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise: enterprise) }$CR$-  let(:company) { FactoryBot.create(:company, :trait1, tenant: tenant) }$CR$-  let(:contact) { FactoryBot.create(:contact, :trait1, company: company, tenant: tenant, first_name: ""Bob"") }$CR$+  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise:) }$CR$+  let(:company) { FactoryBot.create(:company, :trait1, tenant:) }$CR$+  let(:contact) { FactoryBot.create(:contact, :trait1, company:, tenant:, first_name: ""Bob"") }$CR$-      tenant: tenant,$CR$+      tenant:,",4,4,9,
true,NO_MATCH,spec/presenters/sale_index_csv_presenter_spec.rb,1,--- a/spec/presenters/sale_index_csv_presenter_spec.rb$CR$+++ b/spec/presenters/sale_index_csv_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/sales_by_users_os_presenter_spec.rb,1,--- a/spec/presenters/sales_by_users_os_presenter_spec.rb$CR$+++ b/spec/presenters/sales_by_users_os_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/sales_by_users_presenter_spec.rb,1,--- a/spec/presenters/sales_by_users_presenter_spec.rb$CR$+++ b/spec/presenters/sales_by_users_presenter_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/presenters/sales_by_users_presenter_spec.rb,2,"@@ -15,10 +15,10 @@ RSpec.describe SalesByUsersPresenter do$CR$ $CR$-      let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise: enterprise, etl_flag: true, demo: false, training: false) }$CR$-      let(:group) { FactoryBot.create(:group, :trait1, enterprise: enterprise, pma: true) }$CR$+      let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise:, etl_flag: true, demo: false, training: false) }$CR$+      let(:group) { FactoryBot.create(:group, :trait1, enterprise:, pma: true) }$CR$-      let(:current_user) { FactoryBot.create(:user, :trait1, enterprise: enterprise, tenant: tenant, role: ""Enterprise User"", group_id: group.id) }$CR$+      let(:current_user) { FactoryBot.create(:user, :trait1, enterprise:, tenant:, role: ""Enterprise User"", group_id: group.id) }",3,3,9,
true,NO_MATCH,spec/presenters/sales_overview_os_presenter_spec.rb,1,--- a/spec/presenters/sales_overview_os_presenter_spec.rb$CR$+++ b/spec/presenters/sales_overview_os_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/sales_rep_overview_presenter_spec.rb,1,--- a/spec/presenters/sales_rep_overview_presenter_spec.rb$CR$+++ b/spec/presenters/sales_rep_overview_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/sales_rep_select_presenter_spec.rb,1,--- a/spec/presenters/sales_rep_select_presenter_spec.rb$CR$+++ b/spec/presenters/sales_rep_select_presenter_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/presenters/sales_rep_select_presenter_spec.rb,2,"@@ -3,7 +3,7 @@ require ""rails_helper""$CR$-  let(:tenant) { create(:tenant, :trait1, enterprise: enterprise, sales_rep_for_locations: false) }$CR$+  let(:tenant) { create(:tenant, :trait1, enterprise:, sales_rep_for_locations: false) }",1,1,3,
true,HASH_SHORTHAND_SYNTAX,spec/presenters/sales_rep_select_presenter_spec.rb,3,"@@ -44,7 +44,7 @@ RSpec.describe SalesRepSelectPresenter, type: :presenter do$CR$-          sales_rep = create(:sales_rep, :trait1, tenant: tenant)$CR$+          sales_rep = create(:sales_rep, :trait1, tenant:)",1,1,3,
true,HASH_SHORTHAND_SYNTAX,spec/presenters/sales_rep_select_presenter_spec.rb,4,"@@ -52,7 +52,7 @@ RSpec.describe SalesRepSelectPresenter, type: :presenter do$CR$ $CR$-          user = create(:user, tenant: tenant, enterprise: enterprise, role: ""User"")$CR$+          user = create(:user, tenant:, enterprise:, role: ""User"")",1,1,4,
true,NO_MATCH,spec/presenters/shipment_by_profit_csv_presenter_spec.rb,1,--- a/spec/presenters/shipment_by_profit_csv_presenter_spec.rb$CR$+++ b/spec/presenters/shipment_by_profit_csv_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/shipment_by_profit_presenter_spec.rb,1,--- a/spec/presenters/shipment_by_profit_presenter_spec.rb$CR$+++ b/spec/presenters/shipment_by_profit_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/template_index_presenter_spec.rb,1,--- a/spec/presenters/template_index_presenter_spec.rb$CR$+++ b/spec/presenters/template_index_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/tenant_leads_detailed_report_presenter_spec.rb,1,--- a/spec/presenters/tenant_leads_detailed_report_presenter_spec.rb$CR$+++ b/spec/presenters/tenant_leads_detailed_report_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/tenant_ranking_presenter_spec.rb,1,--- a/spec/presenters/tenant_ranking_presenter_spec.rb$CR$+++ b/spec/presenters/tenant_ranking_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/wheel_of_excellence_presenter_spec.rb,1,--- a/spec/presenters/wheel_of_excellence_presenter_spec.rb$CR$+++ b/spec/presenters/wheel_of_excellence_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/presenters/year_select_presenter_spec.rb,1,--- a/spec/presenters/year_select_presenter_spec.rb$CR$+++ b/spec/presenters/year_select_presenter_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/activities_due_leads_dashboard_query_spec.rb,1,--- a/spec/queries/activities_due_leads_dashboard_query_spec.rb$CR$+++ b/spec/queries/activities_due_leads_dashboard_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/activities_due_leads_dashboard_query_spec.rb,2,"@@ -4,25 +4,25 @@ require ""rails_helper""$CR$ $CR$-  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise: enterprise) }$CR$+  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise:) }$CR$ $CR$-  let(:default_scope) { Contact.where(tenant: tenant) }$CR$+  let(:default_scope) { Contact.where(tenant:) }$CR$ $CR$-  let!(:user) { FactoryBot.create(:user, :trait1, enterprise: enterprise, tenant: tenant) }$CR$-  let!(:sales_rep) { FactoryBot.create(:sales_rep, :trait1, tenant: tenant, user: user) }$CR$+  let!(:user) { FactoryBot.create(:user, :trait1, enterprise:, tenant:) }$CR$+  let!(:sales_rep) { FactoryBot.create(:sales_rep, :trait1, tenant:, user:) }$CR$ $CR$-  let!(:prospect_status) { FactoryBot.create(:prospect_status, :trait1, enterprise: enterprise) }$CR$-  let!(:prospect_status_item) { FactoryBot.create(:prospect_status_item, :trait1, prospect_status: prospect_status) }$CR$-  let(:company) { FactoryBot.create(:company, :trait1, tenant: tenant, external_id: ""1"") }$CR$-  let!(:contact) { FactoryBot.create(:contact, :trait1, tenant: tenant, company: company, prospect_status_id: ""1"") }$CR$+  let!(:prospect_status) { FactoryBot.create(:prospect_status, :trait1, enterprise:) }$CR$+  let!(:prospect_status_item) { FactoryBot.create(:prospect_status_item, :trait1, prospect_status:) }$CR$+  let(:company) { FactoryBot.create(:company, :trait1, tenant:, external_id: ""1"") }$CR$+  let!(:contact) { FactoryBot.create(:contact, :trait1, tenant:, company:, prospect_status_id: ""1"") }$CR$-      tenant: tenant,$CR$-      start_date: start_date,$CR$+      tenant:,$CR$+      start_date:,",10,10,25,
true,HASH_SHORTHAND_SYNTAX,spec/queries/activities_due_leads_dashboard_query_spec.rb,3,"@@ -43,7 +43,7 @@ RSpec.describe ActivitiesDueLeadsDashboardQuery, type: :query do$CR$-          tenant: tenant$CR$+          tenant:",1,1,4,
true,NO_MATCH,spec/queries/activity_index_query_spec.rb,1,--- a/spec/queries/activity_index_query_spec.rb$CR$+++ b/spec/queries/activity_index_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/api_logs_index_query_spec.rb,1,--- a/spec/queries/api_logs_index_query_spec.rb$CR$+++ b/spec/queries/api_logs_index_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/automation_email_query_spec.rb,1,--- a/spec/queries/automation_email_query_spec.rb$CR$+++ b/spec/queries/automation_email_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/calendar_entry_index_query_spec.rb,1,--- a/spec/queries/calendar_entry_index_query_spec.rb$CR$+++ b/spec/queries/calendar_entry_index_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/calendar_entry_index_query_spec.rb,2,"@@ -7,7 +7,7 @@ require ""rails_helper""$CR$-  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise: enterprise, time_zone: ""Sydney"", open_hours: tenant_open_hours) }$CR$+  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise:, time_zone: ""Sydney"", open_hours: tenant_open_hours) }",1,1,3,
true,NO_MATCH,spec/queries/cases_query_spec.rb,1,--- a/spec/queries/cases_query_spec.rb$CR$+++ b/spec/queries/cases_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/common/aggregate_query_builder_spec.rb,1,--- a/spec/queries/common/aggregate_query_builder_spec.rb$CR$+++ b/spec/queries/common/aggregate_query_builder_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/common/aggregate_query_builder_spec.rb,2,"@@ -20,7 +20,7 @@ RSpec.describe Common::AggregateQueryBuilder do$CR$-    let(:command) { instance.add(name, query, clear_order: clear_order) }$CR$+    let(:command) { instance.add(name, query, clear_order:) }",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/queries/common/aggregate_query_builder_spec.rb,3,"@@ -37,7 +37,7 @@ RSpec.describe Common::AggregateQueryBuilder do$CR$ $CR$-          name: name,$CR$+          name:,",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/queries/common/aggregate_query_builder_spec.rb,4,"@@ -47,7 +47,7 @@ RSpec.describe Common::AggregateQueryBuilder do$CR$ $CR$-            name: name,$CR$+            name:,",1,1,4,
true,NO_MATCH,spec/queries/company_analysis_query_spec.rb,1,--- a/spec/queries/company_analysis_query_spec.rb$CR$+++ b/spec/queries/company_analysis_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/company_analysis_query_spec.rb,2,"@@ -2,7 +2,7 @@ require ""rails_helper""$CR$ $CR$-  let!(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise, time_zone: ""America/Chicago"") }$CR$+  let!(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:, time_zone: ""America/Chicago"") }",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/queries/company_analysis_query_spec.rb,3,"@@ -19,10 +19,10 @@ RSpec.describe CompanyAnalysisQuery, type: :presenter do$CR$-      tenant: tenant,$CR$-      str: str,$CR$-      start_date: start_date,$CR$-      sales_rep: sales_rep$CR$+      tenant:,$CR$+      str:,$CR$+      start_date:,$CR$+      sales_rep:",4,4,10,
true,NO_MATCH,spec/queries/company_index_query_spec.rb,1,--- a/spec/queries/company_index_query_spec.rb$CR$+++ b/spec/queries/company_index_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/company_index_query_spec.rb,2,"@@ -4,17 +4,17 @@ require ""rails_helper""$CR$ $CR$ $CR$-  let(:company) { create(:company, :trait1, tenant: tenant) }$CR$+  let(:company) { create(:company, :trait1, tenant:) }$CR$-  let(:tenant) { create(:tenant, :trait1, enterprise: enterprise) }$CR$-  let(:query) { described_class.new(scope, opts) }$CR$-  let(:current_user) { create(:user, :trait1, enterprise: enterprise, tenant: tenant) }$CR$+  let(:tenant) { create(:tenant, :trait1, enterprise:) }$CR$+  let(:query) { described_class.new(scope, **opts) }$CR$+  let(:current_user) { create(:user, :trait1, enterprise:, tenant:) }$CR$-    described_class.query(scope, opts)$CR$+    described_class.query(scope, **opts)$CR$-    { tenant: tenant }$CR$+    { tenant: }",6,6,15,
true,HASH_SHORTHAND_SYNTAX,spec/queries/company_index_query_spec.rb,3,"@@ -78,7 +78,7 @@ RSpec.describe CompanyIndexQuery, type: :query do$CR$ $CR$-      { tenant: tenant, rolling_12_month_start: ""2024-01-01"", rolling_12_month_end: ""2024-12-31"" }$CR$+      { tenant:, rolling_12_month_start: ""2024-01-01"", rolling_12_month_end: ""2024-12-31"" }",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/queries/company_index_query_spec.rb,4,"@@ -92,7 +92,7 @@ RSpec.describe CompanyIndexQuery, type: :query do$CR$ $CR$-        { tenant: tenant, start_date: ""2023-01-01"", end_date: ""2023-12-31"", financial_year: financial_year }$CR$+        { tenant:, start_date: ""2023-01-01"", end_date: ""2023-12-31"", financial_year: }",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/queries/company_index_query_spec.rb,5,"@@ -128,7 +128,7 @@ RSpec.describe CompanyIndexQuery, type: :query do$CR$ $CR$-      { tenant: tenant, top_n: ""20"" }$CR$+      { tenant:, top_n: ""20"" }",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/queries/company_index_query_spec.rb,6,"@@ -205,12 +205,12 @@ RSpec.describe CompanyIndexQuery, type: :query do$CR$ $CR$-    let(:opts) { { tenant: tenant, store: nil } }$CR$+    let(:opts) { { tenant:, store: nil } }$CR$ $CR$-        expect(query.send(:set_store)).to eq({ tenant: tenant, store: ""current"" })$CR$+        expect(query.send(:set_store)).to eq({ tenant:, store: ""current"" })",2,2,8,
true,HASH_SHORTHAND_SYNTAX,spec/queries/company_index_query_spec.rb,7,"@@ -222,11 +222,11 @@ RSpec.describe CompanyIndexQuery, type: :query do$CR$ $CR$-      let(:opts) { { tenant: tenant, store: ""store"" } }$CR$+      let(:opts) { { tenant:, store: ""store"" } }$CR$ $CR$-        expect(query.send(:set_store)).to eq({ tenant: tenant, store: ""store""})$CR$+        expect(query.send(:set_store)).to eq({ tenant:, store: ""store""})",2,2,7,
true,NO_MATCH,spec/queries/company_lookup_query_spec.rb,1,--- a/spec/queries/company_lookup_query_spec.rb$CR$+++ b/spec/queries/company_lookup_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/company_margin_query_spec.rb,1,--- a/spec/queries/company_margin_query_spec.rb$CR$+++ b/spec/queries/company_margin_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/company_margin_query_spec.rb,2,"@@ -2,10 +2,10 @@ require ""rails_helper""$CR$ $CR$-  let!(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise, time_zone: ""America/Chicago"") }$CR$+  let!(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:, time_zone: ""America/Chicago"") }$CR$-  let(:query) { described_class.query(nil, tenant: tenant, start_date: start_date, end_date: end_date) }$CR$+  let(:query) { described_class.query(nil, tenant:, start_date:, end_date:) }",2,2,7,
true,NO_MATCH,spec/queries/company_media_consents_query_spec.rb,1,--- a/spec/queries/company_media_consents_query_spec.rb$CR$+++ b/spec/queries/company_media_consents_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/company_sales_by_tag_query_spec.rb,1,--- a/spec/queries/company_sales_by_tag_query_spec.rb$CR$+++ b/spec/queries/company_sales_by_tag_query_spec.rb,1,1,2,
true,NO_MATCH,spec/queries/company_targets_query_spec.rb,1,--- a/spec/queries/company_targets_query_spec.rb$CR$+++ b/spec/queries/company_targets_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/company_targets_query_spec.rb,2,"@@ -4,8 +4,8 @@ require ""rails_helper""$CR$ $CR$-  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise: enterprise) }$CR$-  let(:default_scope) { CompanyTarget.where(tenant: tenant) }$CR$+  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise:) }$CR$+  let(:default_scope) { CompanyTarget.where(tenant:) }",2,2,8,
true,HASH_SHORTHAND_SYNTAX,spec/queries/company_targets_query_spec.rb,3,"@@ -32,7 +32,7 @@ RSpec.describe CompanyTargetsQuery, type: :query do$CR$-      ).to eq({year: year, key: key})$CR$+      ).to eq({year:, key:})",1,1,4,
true,NO_MATCH,spec/queries/contact_index_query_spec.rb,1,--- a/spec/queries/contact_index_query_spec.rb$CR$+++ b/spec/queries/contact_index_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/contact_index_query_spec.rb,2,"@@ -339,7 +339,7 @@ RSpec.describe ContactIndexQuery, type: :query do$CR$ $CR$-  let(:default_scope) { Contact.where(tenant: tenant) }$CR$+  let(:default_scope) { Contact.where(tenant:) }",1,1,4,
true,NO_MATCH,spec/queries/contact_leads_dashboard_query_spec.rb,1,--- a/spec/queries/contact_leads_dashboard_query_spec.rb$CR$+++ b/spec/queries/contact_leads_dashboard_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/contact_leads_dashboard_query_spec.rb,2,"@@ -4,19 +4,19 @@ require ""rails_helper""$CR$ $CR$-  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise: enterprise) }$CR$+  let(:tenant) { FactoryBot.create(:tenant, :trait1, enterprise:) }$CR$ $CR$-  let(:default_scope) { Contact.where(tenant: tenant) }$CR$-  let!(:user) { FactoryBot.create(:user, :trait1, enterprise: enterprise, tenant: tenant) }$CR$-  let!(:sales_rep) { FactoryBot.create(:sales_rep, :trait1, tenant: tenant, user: user) }$CR$+  let(:default_scope) { Contact.where(tenant:) }$CR$+  let!(:user) { FactoryBot.create(:user, :trait1, enterprise:, tenant:) }$CR$+  let!(:sales_rep) { FactoryBot.create(:sales_rep, :trait1, tenant:, user:) }$CR$ $CR$-  let(:company) { FactoryBot.create(:company, :trait1, tenant: tenant, external_id: ""1"") }$CR$-  let!(:lead_won) { FactoryBot.create(:contact, :trait1, tenant: tenant, company: company, prospect_status_id: ""1"", lead_status: ""won"", lead_status_date: Date.today) }$CR$-  let(:company_1) { FactoryBot.create(:company, :trait2, tenant: tenant, external_id: ""2"") }$CR$-  let!(:lead_lost) { FactoryBot.create(:contact, :trait2, tenant: tenant, sales_rep_user_id: sales_rep.id, sales_rep_platform_id: sales_rep.platform_id, company: company_1, prospect_status_id: ""2"", lead_status: ""lost"", lead_status_date: Date.today) }$CR$-  let(:company_2) { FactoryBot.create(:company, :trait3, tenant: tenant, external_id: ""3"") }$CR$-  let!(:lead_archived) { FactoryBot.create(:contact, :trait3, tenant: tenant, sales_rep_user_id: sales_rep.id, sales_rep_platform_id: sales_rep.platform_id, company: company_2, prospect_status_id: ""3"", lead_status: ""archived"", lead_status_date: Date.today) }$CR$+  let(:company) { FactoryBot.create(:company, :trait1, tenant:, external_id: ""1"") }$CR$+  let!(:lead_won) { FactoryBot.create(:contact, :trait1, tenant:, company:, prospect_status_id: ""1"", lead_status: ""won"", lead_status_date: Date.today) }$CR$+  let(:company_1) { FactoryBot.create(:company, :trait2, tenant:, external_id: ""2"") }$CR$+  let!(:lead_lost) { FactoryBot.create(:contact, :trait2, tenant:, sales_rep_user_id: sales_rep.id, sales_rep_platform_id: sales_rep.platform_id, company: company_1, prospect_status_id: ""2"", lead_status: ""lost"", lead_status_date: Date.today) }$CR$+  let(:company_2) { FactoryBot.create(:company, :trait3, tenant:, external_id: ""3"") }$CR$+  let!(:lead_archived) { FactoryBot.create(:contact, :trait3, tenant:, sales_rep_user_id: sales_rep.id, sales_rep_platform_id: sales_rep.platform_id, company: company_2, prospect_status_id: ""3"", lead_status: ""archived"", lead_status_date: Date.today) }",10,10,26,
true,HASH_SHORTHAND_SYNTAX,spec/queries/contact_leads_dashboard_query_spec.rb,3,"@@ -24,7 +24,7 @@ RSpec.describe ContactLeadsDashboardQuery, type: :query do$CR$-          tenant: tenant$CR$+          tenant:",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/queries/contact_leads_dashboard_query_spec.rb,4,"@@ -44,7 +44,7 @@ RSpec.describe ContactLeadsDashboardQuery, type: :query do$CR$ $CR$-          tenant: tenant,$CR$+          tenant:,",1,1,5,
true,HASH_SHORTHAND_SYNTAX,spec/queries/contact_leads_dashboard_query_spec.rb,5,"@@ -65,7 +65,7 @@ RSpec.describe ContactLeadsDashboardQuery, type: :query do$CR$-            tenant: tenant,$CR$+            tenant:,",1,1,4,
true,HASH_SHORTHAND_SYNTAX,spec/queries/contact_leads_dashboard_query_spec.rb,6,"@@ -94,7 +94,7 @@ RSpec.describe ContactLeadsDashboardQuery, type: :query do$CR$ $CR$-            tenant: tenant,$CR$+            tenant:,",1,1,5,
true,NO_MATCH,spec/queries/contact_lookup_query_spec.rb,1,--- a/spec/queries/contact_lookup_query_spec.rb$CR$+++ b/spec/queries/contact_lookup_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/contact_lookup_query_spec.rb,2,"@@ -19,14 +19,14 @@ RSpec.describe ContactLookupQuery, type: :query do$CR$-      tenant: tenant,$CR$+      tenant:,$CR$ $CR$-  let(:tenant) { create(:tenant, :trait1, enterprise: enterprise, training: false) }$CR$+  let(:tenant) { create(:tenant, :trait1, enterprise:, training: false) }$CR$-  let(:contact) { create(:contact, :trait1, tenant: tenant, email: email, phone: phone) }$CR$+  let(:contact) { create(:contact, :trait1, tenant:, email:, phone:) }",3,3,9,
true,HASH_SHORTHAND_SYNTAX,spec/queries/contact_lookup_query_spec.rb,3,"@@ -37,7 +37,7 @@ RSpec.describe ContactLookupQuery, type: :query do$CR$ $CR$-      let(:params) { { email: email } }$CR$+      let(:params) { { email: } }",1,1,5,
true,NO_MATCH,spec/queries/custom_form_index_query_spec.rb,1,--- a/spec/queries/custom_form_index_query_spec.rb$CR$+++ b/spec/queries/custom_form_index_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/custom_form_index_query_spec.rb,2,"@@ -3,19 +3,19 @@ require ""rails_helper""$CR$-  let!(:custom_forms) { create_list(:custom_form, 15, enterprise: enterprise) }$CR$+  let!(:custom_forms) { create_list(:custom_form, 15, enterprise:) }$CR$ $CR$-      search: search,$CR$-      page: page,$CR$-      page_size: page_size,$CR$-      state: state,$CR$-      sort: sort,$CR$-      direction: direction$CR$+      search:,$CR$+      page:,$CR$+      page_size:,$CR$+      state:,$CR$+      sort:,$CR$+      direction:",7,7,17,
true,HASH_SHORTHAND_SYNTAX,spec/queries/custom_form_index_query_spec.rb,3,"@@ -34,7 +34,7 @@ RSpec.describe CustomFormIndexQuery, type: :query do$CR$ $CR$-      let!(:searchable_custom_form) { create(:custom_form, enterprise: enterprise, name: ""Searchable Form"") }$CR$+      let!(:searchable_custom_form) { create(:custom_form, enterprise:, name: ""Searchable Form"") }",1,1,5,
true,NO_MATCH,spec/queries/custom_form_response_query_spec.rb,1,--- a/spec/queries/custom_form_response_query_spec.rb$CR$+++ b/spec/queries/custom_form_response_query_spec.rb,1,1,2,
true,HASH_SHORTHAND_SYNTAX,spec/queries/custom_form_response_query_spec.rb,2,"@@ -2,20 +2,20 @@ require ""rails_helper""$CR$ $CR$-  let!(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise: enterprise) }$CR$-  let!(:company) { FactoryBot.create(:company, :trait1, tenant: tenant) }$CR$-  let!(:contact) { FactoryBot.create(:contact, :trait1, tenant: tenant, company: company) }$CR$-  let!(:custom_form_responses) { create_list(:custom_form_response, 20, contact: contact) }$CR$+  let!(:tenant) { FactoryBot.create(:tenant, :trait2, enterprise:) }$CR$+  let!(:company) { FactoryBot.create(:company, :trait1, tenant:) }$CR$+  let!(:contact) { FactoryBot.create(:contact, :trait1, tenant:, company:) }$CR$+  let!(:custom_form_responses) { create_list(:custom_form_response, 20, contact:) }$CR$ $CR$-      context: context,$CR$-      search: search,$CR$-      page: page,$CR$-      page_size: page_size,$CR$-      sort: sort,$CR$-      direction: direction$CR$+      context:,$CR$+      search:,$CR$+      page:,$CR$+      page_size:,$CR$+      sort:,$CR$+      direction:",10,10,24,
true,HASH_SHORTHAND_SYNTAX,spec/queries/custom_form_response_query_spec.rb,3,"@@ -32,7 +32,7 @@ RSpec.describe CustomFormResponseQuery, type: :query do$CR$ $CR$-        expect(results).to all(have_attributes(contact: contact))$CR$+        expect(results).to all(have_attributes(contact:))",1,1,4,
